data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,temp_min,temp_max,AQI,Qualidade_do_Ar
2020-08-18,ESTAÇÃO TIJUCA,8,2020,8,18,0.0,24.246,51.657,0.385,,,,3.783,29.001,26.042,,-22.925,-43.233,19.87,32.37,44.0,N2 - Moderada
2020-08-19,ESTAÇÃO IRAJÁ,5,2020,8,19,0.0,27.677,81.535,0.538,6.159,38.407,44.56,6.072,27.436,54.125,30.333,-22.832,-43.327,23.85,36.27,47.0,N2 - Moderada
2020-08-19,ESTAÇÃO CENTRO,3,2020,8,19,0.0,26.558,74.045,0.429,,,,,31.827,38.875,,-22.908,-43.178,23.4,31.22,47.0,N2 - Moderada
2020-08-19,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,19,0.0,24.914,,,,,,,,35.5,,-23.004,-43.629,22.32,29.1,47.0,N2 - Moderada
2020-08-19,ESTAÇÃO CAMPO GRANDE,4,2020,8,19,0.0,27.172,81.911,,6.55,8.308,14.86,4.544,45.958,26.833,,-22.886,-43.557,23.67,36.52,47.0,N2 - Moderada
2020-08-19,ESTAÇÃO COPACABANA,1,2020,8,19,0.0,25.364,85.387,0.044,,,,,23.13,81.667,,-22.965,-43.18,22.97,30.3,47.0,N2 - Moderada
2020-08-19,ESTAÇÃO TIJUCA,8,2020,8,19,0.0,24.658,62.185,0.42,,,,4.115,26.637,46.667,,-22.925,-43.233,20.23,34.52,47.0,N2 - Moderada
2020-08-19,ESTAÇÃO BANGU,2,2020,8,19,0.0,27.851,74.776,0.326,6.262,22.361,28.625,2.977,52.435,57.333,,-22.888,-43.471,23.92,37.35,47.0,N2 - Moderada
2020-08-19,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,19,0.0,25.745,79.886,0.059,,,,6.12,45.415,,,-22.898,-43.222,22.35,31.28,47.0,N2 - Moderada
2020-08-20,ESTAÇÃO TIJUCA,8,2020,8,20,2.8,20.199,73.185,0.283,,,,2.664,34.018,20.708,,-22.925,-43.233,17.58,22.47,28.0,N1 - Boa
2020-08-20,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,20,3.8,23.045,,,,,,,,16.708,,-23.004,-43.629,20.83,24.33,28.0,N1 - Boa
2020-08-20,ESTAÇÃO COPACABANA,1,2020,8,20,6.0,22.521,92.003,0.058,,,,,33.415,49.417,,-22.965,-43.18,20.37,23.92,28.0,N1 - Boa
2020-08-20,ESTAÇÃO CENTRO,3,2020,8,20,2.2,23.635,80.867,0.336,,,,,45.51,11.167,,-22.908,-43.178,21.18,25.6,28.0,N1 - Boa
2020-08-20,ESTAÇÃO IRAJÁ,5,2020,8,20,3.8,23.363,96.224,0.458,7.405,30.361,37.765,4.383,34.908,20.458,12.625,-22.832,-43.327,20.85,24.98,28.0,N1 - Boa
2020-08-20,ESTAÇÃO BANGU,2,2020,8,20,1.6,23.044,99.159,0.235,5.196,11.221,16.418,5.169,61.274,22.708,,-22.888,-43.471,21.07,24.27,28.0,N1 - Boa
2020-08-20,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,20,3.6,22.816,87.79,0.0,,,,5.046,55.531,,,-22.898,-43.222,20.57,24.92,28.0,N1 - Boa
2020-08-20,ESTAÇÃO CAMPO GRANDE,4,2020,8,20,8.4,23.728,95.744,,6.36,10.953,17.308,1.758,68.285,12.312,,-22.886,-43.557,21.15,24.98,28.0,N1 - Boa
2020-08-21,ESTAÇÃO CENTRO,3,2020,8,21,35.4,19.738,90.272,0.272,,,,,33.682,9.708,,-22.908,-43.178,17.95,21.98,27.0,N1 - Boa
2020-08-21,ESTAÇÃO BANGU,2,2020,8,21,24.8,19.655,99.081,0.152,6.646,17.333,23.92,7.447,50.94,16.958,,-22.888,-43.471,18.0,21.15,27.0,N1 - Boa
2020-08-21,ESTAÇÃO COPACABANA,1,2020,8,21,15.4,19.291,95.8,0.043,,,,,33.254,39.542,,-22.965,-43.18,17.62,21.25,27.0,N1 - Boa
2020-08-21,ESTAÇÃO CAMPO GRANDE,4,2020,8,21,16.0,20.005,97.223,,11.892,24.632,36.526,2.458,,7.188,,-22.886,-43.557,18.35,21.45,27.0,N1 - Boa
2020-08-21,ESTAÇÃO TIJUCA,8,2020,8,21,45.4,16.17,86.176,0.295,,,,3.028,23.887,14.583,,-22.925,-43.233,14.58,18.37,27.0,N1 - Boa
2020-08-21,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,21,20.4,19.918,,,,,,,,13.938,,-23.004,-43.629,17.82,21.33,27.0,N1 - Boa
2020-08-21,ESTAÇÃO IRAJÁ,5,2020,8,21,21.4,19.453,97.633,0.533,19.577,42.904,62.48,5.445,20.812,13.412,11.438,-22.832,-43.327,17.9,21.35,27.0,N1 - Boa
2020-08-21,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,21,16.0,19.172,94.784,0.0,,,,3.342,37.485,,,-22.898,-43.222,17.35,21.08,27.0,N1 - Boa
2020-08-22,ESTAÇÃO CAMPO GRANDE,4,2020,8,22,24.2,18.716,97.291,,10.311,17.595,27.905,2.458,,8.0,,-22.886,-43.557,17.87,19.9,19.0,N1 - Boa
2020-08-22,ESTAÇÃO COPACABANA,1,2020,8,22,31.0,17.498,99.01,0.027,,,,,,43.5,,-22.965,-43.18,15.95,18.9,19.0,N1 - Boa
2020-08-22,ESTAÇÃO TIJUCA,8,2020,8,22,123.0,14.583,90.796,0.251,5.016,27.199,32.212,2.485,39.212,9.333,,-22.925,-43.233,13.78,16.47,19.0,N1 - Boa
2020-08-22,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,22,1.8,18.482,,,,,,,,4.0,,-23.004,-43.629,17.17,19.98,19.0,N1 - Boa
2020-08-22,ESTAÇÃO BANGU,2,2020,8,22,36.6,18.016,99.068,0.103,6.27,21.024,27.242,5.8,41.302,14.292,,-22.888,-43.471,17.25,19.57,19.0,N1 - Boa
2020-08-22,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,22,46.6,17.512,96.288,0.053,,,,1.953,47.744,,,-22.898,-43.222,16.77,19.22,19.0,N1 - Boa
2020-08-22,ESTAÇÃO IRAJÁ,5,2020,8,22,30.6,17.908,97.663,0.468,8.086,29.096,37.121,5.247,31.618,13.167,8.0,-22.832,-43.327,16.85,19.42,19.0,N1 - Boa
2020-08-22,ESTAÇÃO CENTRO,3,2020,8,22,50.6,18.04,95.563,0.125,,,,,48.454,11.875,,-22.908,-43.178,16.95,20.45,19.0,N1 - Boa
2020-08-23,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,23,2.4,18.899,82.079,0.036,,,,4.376,35.687,,,-22.898,-43.222,15.05,24.9,25.0,N1 - Boa
2020-08-23,ESTAÇÃO CAMPO GRANDE,4,2020,8,23,0.0,21.494,67.223,,11.526,19.877,31.404,2.899,,19.091,,-22.886,-43.557,17.82,24.18,25.0,N1 - Boa
2020-08-23,ESTAÇÃO IRAJÁ,5,2020,8,23,0.4,19.812,81.966,0.449,9.199,27.123,36.263,8.009,28.171,18.6,14.067,-22.832,-43.327,16.12,25.63,25.0,N1 - Boa
2020-08-23,ESTAÇÃO COPACABANA,1,2020,8,23,3.6,19.008,83.723,0.03,,,,,,34.833,,-22.965,-43.18,15.82,25.8,25.0,N1 - Boa
2020-08-23,ESTAÇÃO CENTRO,3,2020,8,23,1.4,19.697,76.734,0.189,,,,,33.26,14.542,,-22.908,-43.178,16.53,27.43,25.0,N1 - Boa
2020-08-23,ESTAÇÃO BANGU,2,2020,8,23,0.4,19.818,79.637,0.215,6.592,23.794,30.385,6.005,32.554,34.889,,-22.888,-43.471,16.33,26.52,25.0,N1 - Boa
2020-08-23,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,23,11.0,19.442,,,,,,,,11.271,,-23.004,-43.629,15.93,25.05,25.0,N1 - Boa
2020-08-23,ESTAÇÃO TIJUCA,8,2020,8,23,1.0,16.554,71.697,0.232,4.711,27.06,31.772,2.712,33.775,13.625,,-22.925,-43.233,12.28,23.8,25.0,N1 - Boa
2020-08-24,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,24,1.2,19.405,80.652,0.044,,,,11.195,33.429,,,-22.898,-43.222,15.65,23.95,24.0,N1 - Boa
2020-08-24,ESTAÇÃO CENTRO,3,2020,8,24,2.2,20.501,74.237,0.265,,,,,25.468,14.375,,-22.908,-43.178,17.02,27.9,24.0,N1 - Boa
2020-08-24,ESTAÇÃO BANGU,2,2020,8,24,0.6,20.066,77.872,0.179,8.882,19.187,28.03,4.783,33.036,29.917,,-22.888,-43.471,15.55,25.63,24.0,N1 - Boa
2020-08-24,ESTAÇÃO COPACABANA,1,2020,8,24,5.2,19.402,85.096,0.03,,,,,,31.333,,-22.965,-43.18,16.17,27.17,24.0,N1 - Boa
2020-08-24,ESTAÇÃO TIJUCA,8,2020,8,24,4.8,16.668,70.856,0.259,8.698,27.348,36.046,2.733,30.253,13.0,,-22.925,-43.233,13.23,24.15,24.0,N1 - Boa
2020-08-24,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,24,0.0,19.548,,,,,,,,19.104,,-23.004,-43.629,14.95,25.45,24.0,N1 - Boa
2020-08-24,ESTAÇÃO CAMPO GRANDE,4,2020,8,24,1.6,20.242,79.636,,40.938,21.682,62.618,6.35,,18.354,,-22.886,-43.557,15.88,25.13,24.0,N1 - Boa
2020-08-24,ESTAÇÃO IRAJÁ,5,2020,8,24,4.6,20.457,79.515,0.593,31.791,33.658,65.45,5.575,23.871,26.208,23.25,-22.832,-43.327,16.35,25.35,24.0,N1 - Boa
2020-08-25,ESTAÇÃO CAMPO GRANDE,4,2020,8,25,3.0,20.889,74.093,,17.305,17.956,35.262,6.846,,8.583,,-22.886,-43.557,17.73,26.42,27.0,N1 - Boa
2020-08-25,ESTAÇÃO COPACABANA,1,2020,8,25,1.6,20.303,71.836,0.026,,,,,,34.75,,-22.965,-43.18,16.98,25.13,27.0,N1 - Boa
2020-08-25,ESTAÇÃO IRAJÁ,5,2020,8,25,0.0,23.511,51.378,0.392,17.661,40.915,58.574,5.019,30.908,17.625,7.933,-22.832,-43.327,20.52,26.25,27.0,N1 - Boa
2020-08-25,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,25,7.0,20.003,73.787,0.023,,,,2.494,41.121,,,-22.898,-43.222,16.77,24.2,27.0,N1 - Boa
2020-08-25,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,25,1.0,20.1,,,,,,,,14.771,,-23.004,-43.629,17.12,25.18,27.0,N1 - Boa
2020-08-25,ESTAÇÃO BANGU,2,2020,8,25,1.2,20.375,72.748,0.077,7.012,15.33,22.282,3.707,42.145,20.208,,-22.888,-43.471,16.8,25.73,27.0,N1 - Boa
2020-08-25,ESTAÇÃO CENTRO,3,2020,8,25,2.2,21.138,66.239,0.178,,,,,33.128,12.708,,-22.908,-43.178,17.93,27.42,27.0,N1 - Boa
2020-08-25,ESTAÇÃO TIJUCA,8,2020,8,25,3.4,17.823,64.993,0.207,6.55,25.469,32.021,1.93,32.264,10.917,,-22.925,-43.233,13.9,25.72,27.0,N1 - Boa
2020-08-26,ESTAÇÃO BANGU,2,2020,8,26,0.0,20.724,78.085,0.136,7.658,21.936,29.597,4.764,33.353,39.375,,-22.888,-43.471,16.43,24.47,32.0,N1 - Boa
2020-08-26,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,26,0.0,20.442,77.686,0.133,,,,5.132,25.706,,,-22.898,-43.222,16.88,25.05,32.0,N1 - Boa
2020-08-26,ESTAÇÃO IRAJÁ,5,2020,8,26,0.0,21.345,76.756,0.425,21.91,45.453,67.36,8.565,23.24,31.75,11.146,-22.832,-43.327,17.38,26.18,32.0,N1 - Boa
2020-08-26,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,26,0.0,20.486,,,,,,,,34.667,,-23.004,-43.629,15.75,26.38,32.0,N1 - Boa
2020-08-26,ESTAÇÃO CENTRO,3,2020,8,26,0.0,21.515,68.565,0.347,,,,,17.147,26.208,,-22.908,-43.178,18.22,28.3,32.0,N1 - Boa
2020-08-26,ESTAÇÃO COPACABANA,1,2020,8,26,0.0,20.608,78.965,0.034,,,,,,41.875,,-22.965,-43.18,16.88,26.73,32.0,N1 - Boa
2020-08-26,ESTAÇÃO CAMPO GRANDE,4,2020,8,26,0.0,21.117,77.047,,36.694,23.842,60.529,5.706,,22.042,,-22.886,-43.557,16.43,25.7,32.0,N1 - Boa
2020-08-26,ESTAÇÃO TIJUCA,8,2020,8,26,0.2,17.669,65.96,0.272,7.39,25.832,33.22,2.266,28.335,16.875,,-22.925,-43.233,14.08,23.7,32.0,N1 - Boa
2020-08-27,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,27,0.0,21.77,,,,,,,,42.604,,-23.004,-43.629,16.88,28.62,38.0,N1 - Boa
2020-08-27,ESTAÇÃO CENTRO,3,2020,8,27,0.0,22.718,78.129,0.335,,,,,22.544,28.917,,-22.908,-43.178,19.2,28.08,38.0,N1 - Boa
2020-08-27,ESTAÇÃO IRAJÁ,5,2020,8,27,0.0,23.416,82.528,0.73,62.269,46.252,108.508,11.403,31.661,55.917,6.0,-22.832,-43.327,17.83,30.73,38.0,N1 - Boa
2020-08-27,ESTAÇÃO CAMPO GRANDE,4,2020,8,27,0.0,23.444,76.158,,55.297,23.67,78.965,2.53,,30.917,,-22.886,-43.557,17.4,30.72,38.0,N1 - Boa
2020-08-27,ESTAÇÃO BANGU,2,2020,8,27,0.0,22.957,77.966,0.225,12.73,24.77,37.497,4.838,33.692,47.417,,-22.888,-43.471,16.83,30.73,38.0,N1 - Boa
2020-08-27,ESTAÇÃO COPACABANA,1,2020,8,27,0.0,21.8,87.79,0.022,,,,,,55.875,,-22.965,-43.18,18.1,29.27,38.0,N1 - Boa
2020-08-27,ESTAÇÃO TIJUCA,8,2020,8,27,0.0,20.248,67.993,0.319,10.667,28.75,39.419,3.066,22.884,27.167,,-22.925,-43.233,14.73,29.12,38.0,N1 - Boa
2020-08-27,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,27,0.0,21.59,85.382,0.079,,,,9.201,29.911,,,-22.898,-43.222,17.53,27.68,38.0,N1 - Boa
2020-08-28,ESTAÇÃO TIJUCA,8,2020,8,28,0.0,22.822,62.032,0.322,7.438,24.54,31.979,2.591,27.345,19.583,,-22.925,-43.233,16.15,32.62,29.0,N1 - Boa
2020-08-28,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,28,0.0,24.343,75.564,0.031,,,,6.718,34.73,,,-22.898,-43.222,19.2,30.02,29.0,N1 - Boa
2020-08-28,ESTAÇÃO CAMPO GRANDE,4,2020,8,28,0.0,26.581,71.173,,21.02,27.968,48.989,7.906,,24.833,,-22.886,-43.557,20.75,33.85,29.0,N1 - Boa
2020-08-28,ESTAÇÃO IRAJÁ,5,2020,8,28,0.0,26.099,76.398,0.421,19.547,30.748,50.287,10.329,36.235,23.625,12.25,-22.832,-43.327,20.35,33.52,29.0,N1 - Boa
2020-08-28,ESTAÇÃO COPACABANA,1,2020,8,28,0.0,23.591,84.297,0.049,,,,,,49.208,,-22.965,-43.18,19.9,31.12,29.0,N1 - Boa
2020-08-28,ESTAÇÃO BANGU,2,2020,8,28,0.0,26.26,71.962,0.243,9.378,28.053,37.43,6.124,37.518,36.125,,-22.888,-43.471,20.18,34.02,29.0,N1 - Boa
2020-08-28,ESTAÇÃO CENTRO,3,2020,8,28,0.0,25.24,71.137,0.318,,,,,29.135,17.542,,-22.908,-43.178,20.42,33.38,29.0,N1 - Boa
2020-08-28,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,28,0.0,24.649,,,,,,,,35.708,,-23.004,-43.629,19.6,31.82,29.0,N1 - Boa
2020-08-29,ESTAÇÃO CENTRO,3,2020,8,29,0.0,26.508,64.785,0.293,,,,,28.817,14.458,,-22.908,-43.178,21.67,34.33,31.0,N1 - Boa
2020-08-29,ESTAÇÃO TIJUCA,8,2020,8,29,0.0,24.16,55.036,0.296,4.911,22.647,27.558,5.49,31.062,19.708,,-22.925,-43.233,17.32,35.02,31.0,N1 - Boa
2020-08-29,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,29,0.0,25.603,71.77,0.084,,,,22.472,29.084,,,-22.898,-43.222,19.82,32.4,31.0,N1 - Boa
2020-08-29,ESTAÇÃO IRAJÁ,5,2020,8,29,0.0,28.013,69.221,0.453,14.655,29.979,44.628,7.119,33.055,24.875,12.429,-22.832,-43.327,21.3,36.42,31.0,N1 - Boa
2020-08-29,ESTAÇÃO CAMPO GRANDE,4,2020,8,29,0.0,28.564,61.223,,22.988,25.2,48.188,7.969,,22.5,,-22.886,-43.557,21.83,36.13,31.0,N1 - Boa
2020-08-29,ESTAÇÃO COPACABANA,1,2020,8,29,0.0,25.147,75.018,0.042,,,,,,45.292,,-22.965,-43.18,21.42,33.38,31.0,N1 - Boa
2020-08-29,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,29,0.0,27.053,,,,,,,,37.625,,-23.004,-43.629,21.52,34.52,31.0,N1 - Boa
2020-08-29,ESTAÇÃO BANGU,2,2020,8,29,0.0,28.237,62.03,0.29,8.057,26.017,34.074,7.781,32.842,39.333,,-22.888,-43.471,20.68,37.03,31.0,N1 - Boa
2020-08-30,ESTAÇÃO IRAJÁ,5,2020,8,30,0.0,30.312,57.361,0.838,33.515,39.635,73.151,9.187,35.449,39.667,20.854,-22.832,-43.327,23.52,38.02,41.0,N2 - Moderada
2020-08-30,ESTAÇÃO CAMPO GRANDE,4,2020,8,30,0.0,30.28,47.511,,32.803,27.662,60.466,4.331,,33.0,,-22.886,-43.557,23.53,38.05,41.0,N2 - Moderada
2020-08-30,ESTAÇÃO BANGU,2,2020,8,30,0.0,30.002,47.04,0.29,12.795,27.568,40.362,8.846,35.535,50.542,,-22.888,-43.471,22.97,39.02,41.0,N2 - Moderada
2020-08-30,ESTAÇÃO CENTRO,3,2020,8,30,0.0,29.274,48.191,0.375,,,,,35.995,22.583,,-22.908,-43.178,24.05,37.45,41.0,N2 - Moderada
2020-08-30,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,30,0.0,28.503,54.361,0.217,,,,11.594,39.857,,,-22.898,-43.222,22.22,36.22,41.0,N2 - Moderada
2020-08-30,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,30,0.0,29.068,,,,,,,,46.417,,-23.004,-43.629,22.67,36.87,41.0,N2 - Moderada
2020-08-30,ESTAÇÃO TIJUCA,8,2020,8,30,0.0,26.595,40.049,0.266,2.446,19.141,21.588,5.666,44.265,18.417,,-22.925,-43.233,20.58,37.28,41.0,N2 - Moderada
2020-08-30,ESTAÇÃO COPACABANA,1,2020,8,30,0.0,28.228,55.568,0.043,,,,,,50.167,,-22.965,-43.18,23.55,37.83,41.0,N2 - Moderada
2020-08-31,ESTAÇÃO CAMPO GRANDE,4,2020,8,31,0.0,25.74,84.934,,9.349,12.571,21.941,4.736,,31.208,,-22.886,-43.557,24.03,28.25,47.0,N2 - Moderada
2020-08-31,ESTAÇÃO TIJUCA,8,2020,8,31,0.0,22.598,58.962,0.308,2.017,15.135,17.152,2.816,74.88,38.792,,-22.925,-43.233,20.27,26.0,47.0,N2 - Moderada
2020-08-31,ESTAÇÃO COPACABANA,1,2020,8,31,0.0,25.05,75.775,0.025,,,,,,64.083,,-22.965,-43.18,22.77,29.32,47.0,N2 - Moderada
2020-08-31,ESTAÇÃO CENTRO,3,2020,8,31,0.0,26.323,62.622,0.373,,,,,52.159,32.375,,-22.908,-43.178,24.25,28.22,47.0,N2 - Moderada
2020-08-31,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,8,31,0.0,25.276,71.16,0.073,,,,4.227,84.981,,,-22.898,-43.222,23.33,27.08,47.0,N2 - Moderada
2020-08-31,ESTAÇÃO BANGU,2,2020,8,31,0.0,25.935,75.972,0.115,4.972,14.928,19.896,3.49,75.85,57.833,,-22.888,-43.471,23.82,28.57,47.0,N2 - Moderada
2020-08-31,ESTAÇÃO IRAJÁ,5,2020,8,31,0.0,25.909,83.159,0.413,9.517,32.109,41.612,7.934,67.878,43.208,22.333,-22.832,-43.327,23.77,29.07,47.0,N2 - Moderada
2020-08-31,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,8,31,0.0,24.752,,,,,,,139.014,40.812,,-23.004,-43.629,23.12,28.13,47.0,N2 - Moderada
2020-09-01,ESTAÇÃO CENTRO,3,2020,9,1,0.0,25.51,77.835,0.267,,,,,59.483,39.292,,-22.908,-43.178,23.45,30.32,35.0,N1 - Boa
2020-09-01,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,9,1,0.0,25.048,79.568,0.044,,,,5.814,81.666,,,-22.898,-43.222,22.88,28.98,35.0,N1 - Boa
2020-09-01,ESTAÇÃO CAMPO GRANDE,4,2020,9,1,0.0,26.039,80.377,,8.718,10.731,19.43,3.941,70.091,23.958,,-22.886,-43.557,24.12,29.7,35.0,N1 - Boa
2020-09-01,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,9,1,0.0,24.759,,,,,,,101.153,37.583,,-23.004,-43.629,22.63,28.2,35.0,N1 - Boa
2020-09-01,ESTAÇÃO TIJUCA,8,2020,9,1,3.8,22.398,68.067,0.303,4.243,15.535,19.776,2.552,52.357,37.042,,-22.925,-43.233,18.72,29.27,35.0,N1 - Boa
2020-09-01,ESTAÇÃO BANGU,2,2020,9,1,0.0,26.119,75.945,0.128,4.699,12.326,17.019,5.006,70.3,43.917,,-22.888,-43.471,23.78,31.13,35.0,N1 - Boa
2020-09-01,ESTAÇÃO IRAJÁ,5,2020,9,1,0.0,25.925,85.894,0.35,3.354,24.328,27.681,4.084,64.477,37.458,18.5,-22.832,-43.327,23.82,31.45,35.0,N1 - Boa
2020-09-01,ESTAÇÃO COPACABANA,1,2020,9,1,0.0,24.332,89.107,0.028,,,,,,86.0,,-22.965,-43.18,21.92,28.0,35.0,N1 - Boa
2020-09-02,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,9,2,0.0,24.317,85.099,0.052,,,,7.762,53.93,,,-22.898,-43.222,22.58,28.43,30.0,N1 - Boa
2020-09-02,ESTAÇÃO CENTRO,3,2020,9,2,0.0,24.94,80.38,0.262,,,,,41.892,27.125,,-22.908,-43.178,23.18,29.1,30.0,N1 - Boa
2020-09-02,ESTAÇÃO BANGU,2,2020,9,2,0.0,26.073,78.238,0.122,4.883,14.411,19.295,4.03,54.552,34.667,,-22.888,-43.471,23.23,31.37,30.0,N1 - Boa
2020-09-02,ESTAÇÃO COPACABANA,1,2020,9,2,7.4,23.41,91.006,0.05,,,,,,77.667,,-22.965,-43.18,21.47,26.77,30.0,N1 - Boa
2020-09-02,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,9,2,6.0,24.204,,,,,,,,18.875,,-23.004,-43.629,21.67,28.28,30.0,N1 - Boa
2020-09-02,ESTAÇÃO TIJUCA,8,2020,9,2,0.6,22.179,69.697,0.295,4.34,13.444,17.783,1.656,42.698,26.042,,-22.925,-43.233,19.05,27.4,30.0,N1 - Boa
2020-09-02,ESTAÇÃO CAMPO GRANDE,4,2020,9,2,0.0,26.195,78.048,,12.467,15.973,28.439,1.507,43.14,22.521,,-22.886,-43.557,23.4,31.68,30.0,N1 - Boa
2020-09-02,ESTAÇÃO IRAJÁ,5,2020,9,2,0.0,26.19,83.768,0.345,4.554,19.081,23.633,3.448,49.225,25.833,14.479,-22.832,-43.327,23.08,31.58,30.0,N1 - Boa
2020-09-03,ESTAÇÃO IRAJÁ,5,2020,9,3,0.0,27.912,69.401,0.391,5.913,24.564,30.455,7.011,40.93,20.875,12.625,-22.832,-43.327,22.28,35.08,28.0,N1 - Boa
2020-09-03,ESTAÇÃO TIJUCA,8,2020,9,3,0.0,24.433,55.548,0.3,1.407,11.557,12.93,4.448,30.738,23.875,,-22.925,-43.233,18.13,34.27,28.0,N1 - Boa
2020-09-03,ESTAÇÃO COPACABANA,1,2020,9,3,0.0,24.712,76.921,0.045,,,,,15.232,54.958,,-22.965,-43.18,20.12,33.53,28.0,N1 - Boa
2020-09-03,ESTAÇÃO CAMPO GRANDE,4,2020,9,3,0.0,27.974,63.974,,22.034,23.924,45.958,7.552,28.419,22.0,,-22.886,-43.557,21.78,35.37,28.0,N1 - Boa
2020-09-03,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,9,3,0.0,25.855,,,,,,,,28.708,,-23.004,-43.629,19.73,33.87,28.0,N1 - Boa
2020-09-03,ESTAÇÃO CENTRO,3,2020,9,3,0.0,26.55,65.882,0.309,,,,,30.264,23.271,,-22.908,-43.178,22.07,33.88,28.0,N1 - Boa
2020-09-03,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,9,3,0.0,25.738,70.916,0.104,,,,11.326,33.884,,,-22.898,-43.222,20.88,31.53,28.0,N1 - Boa
2020-09-03,ESTAÇÃO BANGU,2,2020,9,3,0.0,28.165,65.478,0.109,6.005,20.828,26.835,10.305,44.016,34.083,,-22.888,-43.471,22.43,36.18,28.0,N1 - Boa
2020-09-04,ESTAÇÃO CAMPO GRANDE,4,2020,9,4,0.0,30.106,45.961,1.092,28.46,24.976,53.435,3.75,50.185,32.021,,-22.886,-43.557,24.85,39.65,48.0,N2 - Moderada
2020-09-04,ESTAÇÃO CENTRO,3,2020,9,4,0.0,29.645,41.985,0.439,,,,,41.047,39.667,,-22.908,-43.178,24.98,38.73,48.0,N2 - Moderada
2020-09-04,ESTAÇÃO TIJUCA,8,2020,9,4,0.0,26.653,38.603,0.197,4.398,37.638,42.034,7.036,51.063,36.292,,-22.925,-43.233,20.93,39.43,48.0,N2 - Moderada
2020-09-04,ESTAÇÃO IRAJÁ,5,2020,9,4,0.0,30.227,48.646,0.421,34.649,37.765,72.408,3.9,49.443,48.854,25.417,-22.832,-43.327,24.5,39.55,48.0,N2 - Moderada
2020-09-04,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,9,4,0.0,28.775,,,,,,,,47.125,,-23.004,-43.629,23.25,39.15,48.0,N2 - Moderada
2020-09-04,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,9,4,0.0,28.199,50.591,0.171,,,,9.646,31.55,,,-22.898,-43.222,23.25,35.13,48.0,N2 - Moderada
2020-09-04,ESTAÇÃO BANGU,2,2020,9,4,0.0,29.978,41.438,0.254,12.418,24.258,36.677,5.558,55.78,56.042,,-22.888,-43.471,24.17,40.18,48.0,N2 - Moderada
2020-09-04,ESTAÇÃO COPACABANA,1,2020,9,4,0.0,27.559,55.364,0.057,,,,,28.544,68.5,,-22.965,-43.18,21.63,37.15,48.0,N2 - Moderada
2020-09-05,ESTAÇÃO SÃO CRISTÓVÃO,7,2020,9,5,0.0,25.251,77.739,0.114,,,,6.562,83.155,,,-22.898,-43.222,22.48,29.58,78.0,N2 - Moderada
2020-09-05,ESTAÇÃO PEDRA DE GUARATIBA,6,2020,9,5,0.0,25.24,,,,,,,,43.854,,-23.004,-43.629,23.17,28.18,78.0,N2 - Moderada
2020-09-05,ESTAÇÃO CENTRO,3,2020,9,5,0.0,26.347,70.136,0.26,,,,,62.309,36.333,,-22.908,-43.178,23.83,32.33,78.0,N2 - Moderada
2020-09-05,ESTAÇÃO IRAJÁ,5,2020,9,5,0.0,27.284,78.625,0.433,3.282,27.237,30.473,5.979,85.928,49.0,32.229,-22.832,-43.327,23.52,33.28,78.0,N2 - Moderada
2020-09-05,ESTAÇÃO BANGU,2,2020,9,5,0.0,27.096,76.395,0.258,4.572,14.757,19.33,8.299,87.21,57.042,,-22.888,-43.471,23.2,33.93,78.0,N2 - Moderada
