nome_estacao,codnum,data,ano,mes,dia,data_dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 14:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 15:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 16:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 17:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 18:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 19:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 20:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 21:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 22:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-29 23:30:00,2023,1,29,2023-01-29,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 00:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 01:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 02:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 03:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 04:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 05:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 06:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 07:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 08:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 09:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 10:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 11:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 12:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 13:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 14:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 15:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 16:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 17:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 18:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 19:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 20:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 21:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 22:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-30 23:30:00,2023,1,30,2023-01-30,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 00:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 01:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 02:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 03:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 04:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 05:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 06:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 07:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 08:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 09:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 10:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 11:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 12:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 13:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 14:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 15:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 16:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 17:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 18:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 19:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 20:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 21:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 22:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-01-31 23:30:00,2023,1,31,2023-01-31,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 00:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 01:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 02:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 03:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 04:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 05:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 06:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 07:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 08:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 09:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 10:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 11:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 12:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 13:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 14:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 15:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 16:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 17:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 18:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 19:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 20:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 21:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 22:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-01 23:30:00,2023,2,1,2023-02-01,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 00:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 01:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 02:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 03:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 04:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 05:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 06:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 07:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 08:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 09:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 10:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 11:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 12:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 13:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 14:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 15:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 16:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 17:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 18:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 19:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 20:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 21:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 22:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-02 23:30:00,2023,2,2,2023-02-02,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 00:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 01:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 02:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 03:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 04:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 05:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 06:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 07:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 08:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 09:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 10:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 11:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 12:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 13:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 14:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 15:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 16:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 17:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 18:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 19:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 20:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 21:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 22:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-03 23:30:00,2023,2,3,2023-02-03,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 00:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 01:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 02:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 03:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 04:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 05:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 06:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 07:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 08:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 09:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 10:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 11:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 12:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 13:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 14:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 15:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 16:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 17:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 18:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 19:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 20:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 21:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 22:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-04 23:30:00,2023,2,4,2023-02-04,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 00:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 01:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 02:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 03:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 04:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 05:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 06:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 07:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 08:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 09:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 10:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 11:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 12:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 13:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 14:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 15:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 16:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 17:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 18:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 19:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 20:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 21:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 22:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2023-02-05 23:30:00,2023,2,5,2023-02-05,,,,,,,,,,,,-22.89777109,-43.22174541
