data_formatada,aqi_final,descricao_aqi
2018-12-24,56.868821292775664,Moderate
2018-12-25,56.17015209125476,Moderate
2018-12-26,41.47169811320755,Good
2018-12-27,48.81132075471698,Good
2018-12-28,51.62880228136882,Moderate
2018-12-29,55.122148288973385,Moderate
2018-12-30,53.72480988593156,Moderate
2018-12-31,52.42739130434783,Moderate
2019-01-01,144.14175041876047,Unhealthy for Sensitive Groups
2019-01-02,72.37485911458327,Moderate
2019-01-03,59.09231171874993,Moderate
2019-01-04,43.28703703703704,Good
2019-01-05,57.75347826086957,Moderate
2019-01-06,60.142685416666616,Moderate
2019-01-07,131.171421875,Unhealthy for Sensitive Groups
2019-01-08,152.04191488486842,Unhealthy
2019-01-09,88.34469921874995,Moderate
2019-01-10,64.72,Moderate
2019-01-11,71.3136956521739,Moderate
2019-01-12,75.5776299112801,Moderate
2019-01-13,54.46229404309253,Moderate
2019-01-14,94.7342992187499,Moderate
2019-01-15,82.12565217391304,Moderate
2019-01-16,107.71183789062492,Unhealthy for Sensitive Groups
2019-01-17,153.61008614309205,Unhealthy
2019-01-18,89.15608695652173,Moderate
2019-01-19,113.34552539062499,Unhealthy for Sensitive Groups
2019-01-20,75.75565217391303,Moderate
2019-01-21,73.48162230671737,Moderate
2019-01-22,97.91217391304349,Moderate
2019-01-23,74.25792141951838,Moderate
2019-01-24,146.00219335937487,Unhealthy for Sensitive Groups
2019-01-25,73.03934782608695,Moderate
2019-01-26,61.48173913043479,Moderate
2019-01-27,73.54586979166656,Moderate
2019-01-28,63.97434782608696,Moderate
2019-01-29,170.3772031249999,Unhealthy
2019-01-30,86.10251536458324,Moderate
2019-01-31,119.42937304687493,Unhealthy for Sensitive Groups
2019-02-01,214.9029216672207,Very Unhealthy
2019-02-02,137.0970449218749,Unhealthy for Sensitive Groups
2019-02-03,60.129277566539926,Moderate
2019-02-04,46.52777777777778,Good
2019-02-05,46.216981132075475,Good
2019-02-06,48.160377358490564,Good
2019-02-07,73.25239130434782,Moderate
2019-02-08,84.99108695652174,Moderate
2019-02-09,97.53182916666657,Moderate
2019-02-10,55.083333333333336,Moderate
2019-02-11,67.96891304347827,Moderate
2019-02-12,76.31511406844106,Moderate
2019-02-13,61.50304347826087,Moderate
2019-02-14,63.70025348542459,Moderate
2019-02-15,59.585868187579216,Moderate
2019-02-16,78.13108695652174,Moderate
2019-02-17,83.04173913043479,Moderate
2019-02-18,98.42347826086956,Moderate
2019-02-19,75.90478260869565,Moderate
2019-02-20,101.02081081081081,Unhealthy for Sensitive Groups
2019-02-21,102.59675675675676,Unhealthy for Sensitive Groups
2019-02-22,101.2572972972973,Unhealthy for Sensitive Groups
2019-02-23,99.12090937499988,Moderate
2019-02-24,208.8005820728058,Very Unhealthy
2019-02-25,90.3019302083332,Moderate
2019-02-26,82.2641304347826,Moderate
2019-02-27,83.38260869565218,Moderate
2019-02-28,75.86217391304348,Moderate
2019-03-01,77.99260869565218,Moderate
2019-03-02,79.28152173913043,Moderate
2019-03-03,101.01891891891891,Unhealthy for Sensitive Groups
2019-03-04,57.25697084917618,Moderate
2019-03-05,61.44898605830165,Moderate
2019-03-06,70.45405576679342,Moderate
2019-03-07,59.23653358681876,Moderate
2019-03-08,63.60152173913043,Moderate
2019-03-09,67.1749893229166,Moderate
2019-03-10,71.02608695652174,Moderate
2019-03-11,43.632075471698116,Good
2019-03-12,71.69717391304349,Moderate
2019-03-13,96.13326086956522,Moderate
2019-03-14,101.92513513513514,Unhealthy for Sensitive Groups
2019-03-15,89.85913043478261,Moderate
2019-03-16,75.73434782608696,Moderate
2019-03-17,63.07921419518378,Moderate
2019-03-18,76.44804347826087,Moderate
2019-03-19,89.19869565217391,Moderate
2019-03-20,55.54911280101394,Moderate
2019-03-21,55.85963244613435,Moderate
2019-03-22,63.00864154856551,Moderate
2019-03-23,64.55418250950571,Moderate
2019-03-24,54.850443599493026,Moderate
2019-03-25,70.32304347826087,Moderate
2019-03-26,59.06369565217391,Moderate
2019-03-27,53.996514575411915,Moderate
2019-03-28,41.43518518518518,Good
2019-03-29,41.18867924528302,Good
2019-03-30,40.64150943396226,Good
2019-03-31,36.99056603773585,Good
2019-04-01,36.91509433962264,Good
2019-04-02,58.40326086956522,Moderate
2019-04-03,63.53760869565217,Moderate
2019-04-04,83.97888854166655,Moderate
2019-04-05,108.64513513513513,Unhealthy for Sensitive Groups
2019-04-06,70.87695652173913,Moderate
2019-04-07,138.8887714843749,Unhealthy for Sensitive Groups
2019-04-08,61.58826086956522,Moderate
2019-04-09,59.990434782608695,Moderate
2019-04-10,53.21565217391304,Moderate
2019-04-11,51.61782608695652,Moderate
2019-04-12,85.90717391304348,Moderate
2019-04-13,73.03628255208325,Moderate
2019-04-14,51.51130434782608,Moderate
2019-04-15,58.84,Moderate
2019-04-16,63.47369565217391,Moderate
2019-04-17,42.87735849056604,Good
2019-04-18,44.632075471698116,Good
2019-04-19,43.05555555555556,Good
2019-04-20,152.61827939967102,Unhealthy
2019-04-21,79.14860583016477,Moderate
2019-04-22,153.2685368009868,Unhealthy
2019-04-23,167.61525123355256,Unhealthy
2019-04-24,65.87389100126742,Moderate
2019-04-25,78.2908695652174,Moderate
2019-04-26,81.1563043478261,Moderate
2019-04-27,77.56652173913044,Moderate
2019-04-28,67.09543478260869,Moderate
2019-04-29,48.594339622641506,Good
2019-04-30,58.72282608695652,Moderate
2019-05-01,60.01173913043478,Moderate
2019-05-02,101.1854054054054,Unhealthy for Sensitive Groups
2019-05-03,97.91217391304349,Moderate
2019-05-04,89.86153358681877,Moderate
2019-05-05,56.76282608695652,Moderate
2019-05-06,101.45783783783784,Unhealthy for Sensitive Groups
2019-05-07,79.56913043478261,Moderate
2019-05-08,76.04326086956522,Moderate
2019-05-09,48.29245283018868,Good
2019-05-10,80.29347826086956,Moderate
2019-05-11,102.43405405405406,Unhealthy for Sensitive Groups
2019-05-12,101.63378378378378,Unhealthy for Sensitive Groups
2019-05-13,78.33347826086955,Moderate
2019-05-14,69.84369565217392,Moderate
2019-05-15,63.931739130434785,Moderate
2019-05-16,57.9345652173913,Moderate
2019-05-17,54.0145652173913,Moderate
2019-05-18,51.735,Moderate
2019-05-19,70.16174461141993,Moderate
2019-05-20,102.90702702702703,Unhealthy for Sensitive Groups
2019-05-21,102.40378378378378,Unhealthy for Sensitive Groups
2019-05-22,109.72068676716917,Unhealthy for Sensitive Groups
2019-05-23,141.32035175879398,Unhealthy for Sensitive Groups
2019-05-24,107.1372972972973,Unhealthy for Sensitive Groups
2019-05-25,80.20826086956522,Moderate
2019-05-26,52.31021739130434,Moderate
2019-05-27,88.55956521739131,Moderate
2019-05-28,96.18652173913044,Moderate
2019-05-29,102.62891891891891,Unhealthy for Sensitive Groups
2019-05-30,81.43326086956522,Moderate
2019-05-31,103.90594594594594,Unhealthy for Sensitive Groups
2019-06-01,63.001584283903675,Moderate
2019-06-02,56.219565217391306,Moderate
2019-06-03,60.90652173913043,Moderate
2019-06-04,61.25804347826087,Moderate
2019-06-05,57.03978260869565,Moderate
2019-06-06,57.710869565217386,Moderate
2019-06-07,101.78513513513514,Unhealthy for Sensitive Groups
2019-06-08,94.18391304347827,Moderate
2019-06-09,93.84304347826088,Moderate
2019-06-10,83.84065217391304,Moderate
2019-06-11,101.33297297297297,Unhealthy for Sensitive Groups
2019-06-12,101.63378378378378,Unhealthy for Sensitive Groups
2019-06-13,106.88,Unhealthy for Sensitive Groups
2019-06-14,105.17162162162163,Unhealthy for Sensitive Groups
2019-06-15,102.01027027027027,Unhealthy for Sensitive Groups
2019-06-16,77.47065217391304,Moderate
2019-06-17,76.12103929024082,Moderate
2019-06-18,83.15891304347826,Moderate
2019-06-19,109.13513513513513,Unhealthy for Sensitive Groups
2019-06-20,90.58347826086955,Moderate
2019-06-21,51.820217391304354,Moderate
2019-06-22,61.20478260869565,Moderate
2019-06-23,77.02326086956523,Moderate
2019-06-24,88.03760869565218,Moderate
2019-06-25,110.45189189189189,Unhealthy for Sensitive Groups
2019-06-26,102.20891891891893,Unhealthy for Sensitive Groups
2019-06-27,78.19500000000001,Moderate
2019-06-28,87.64347826086957,Moderate
2019-06-29,85.78999999999999,Moderate
2019-06-30,95.12130434782608,Moderate
2019-07-01,103.59756756756757,Unhealthy for Sensitive Groups
2019-07-02,106.95378378378379,Unhealthy for Sensitive Groups
2019-07-03,120.39070351758794,Unhealthy for Sensitive Groups
2019-07-04,99.56326086956523,Moderate
2019-07-05,58.818695652173915,Moderate
2019-07-06,48.867924528301884,Good
2019-07-07,56.01489226869455,Moderate
2019-07-08,57.80038022813688,Moderate
2019-07-09,63.38847826086956,Moderate
2019-07-10,77.51326086956522,Moderate
2019-07-11,78.91571609632446,Moderate
2019-07-12,139.3710217755444,Unhealthy for Sensitive Groups
2019-07-13,167.0938245112065,Unhealthy
2019-07-14,176.58655221745352,Unhealthy
2019-07-15,131.36850921273032,Unhealthy for Sensitive Groups
2019-07-16,79.38149556400506,Moderate
2019-07-17,58.26615969581749,Moderate
2019-07-18,73.55925221799747,Moderate
2019-07-19,107.09756756756757,Unhealthy for Sensitive Groups
2019-07-20,101.38972972972974,Unhealthy for Sensitive Groups
2019-07-21,83.55304347826088,Moderate
2019-07-22,72.10195652173914,Moderate
2019-07-23,92.2558695652174,Moderate
2019-07-24,79.65434782608696,Moderate
2019-07-25,65.63608695652174,Moderate
2019-07-26,99.94673913043479,Moderate
2019-07-27,102.4,Unhealthy for Sensitive Groups
2019-07-28,93.69391304347826,Moderate
2019-07-29,63.59086956521739,Moderate
2019-07-30,102.87675675675676,Unhealthy for Sensitive Groups
2019-07-31,82.59434782608696,Moderate
2019-08-01,101.38216216216216,Unhealthy for Sensitive Groups
2019-08-02,103.55594594594595,Unhealthy for Sensitive Groups
2019-08-03,40.32080439814813,Good
2019-08-04,47.25471698113208,Good
2019-08-05,54.493913043478265,Moderate
2019-08-06,48.64150943396227,Good
2019-08-07,67.89434782608696,Moderate
2019-08-08,105.41567567567567,Unhealthy for Sensitive Groups
2019-08-09,103.34972972972973,Unhealthy for Sensitive Groups
2019-08-10,103.22864864864864,Unhealthy for Sensitive Groups
2019-08-11,91.79782608695652,Moderate
2019-08-12,91.27586956521739,Moderate
2019-08-13,85.20413043478261,Moderate
2019-08-14,62.802608695652175,Moderate
2019-08-15,63.84652173913044,Moderate
2019-08-16,72.46413043478262,Moderate
2019-08-17,80.68760869565219,Moderate
2019-08-18,93.00152173913045,Moderate
2019-08-19,76.09652173913044,Moderate
2019-08-20,72.43217391304348,Moderate
2019-08-21,65.80652173913045,Moderate
2019-08-22,53.65239130434783,Moderate
2019-08-23,63.004999999999995,Moderate
2019-08-24,66.55217391304348,Moderate
2019-08-25,75.62782608695653,Moderate
2019-08-26,56.240869565217395,Moderate
2019-08-27,65.65739130434784,Moderate
2019-08-28,61.06630434782609,Moderate
2019-08-29,73.66782608695652,Moderate
2019-08-30,94.84434782608696,Moderate
2019-08-31,108.31594594594594,Unhealthy for Sensitive Groups
2019-09-01,103.64297297297297,Unhealthy for Sensitive Groups
2019-09-02,84.82065217391305,Moderate
2019-09-03,65.89173913043479,Moderate
2019-09-04,63.22869565217392,Moderate
2019-09-05,66.47760869565218,Moderate
2019-09-06,51.93739130434783,Moderate
2019-09-07,62.73869565217391,Moderate
2019-09-08,75.62782608695653,Moderate
2019-09-09,104.08567567567567,Unhealthy for Sensitive Groups
2019-09-10,106.53378378378379,Unhealthy for Sensitive Groups
2019-09-11,86.17347826086956,Moderate
2019-09-12,185.5515178865131,Unhealthy
2019-09-13,115.56189189189189,Unhealthy for Sensitive Groups
2019-09-14,45.14150943396226,Good
2019-09-15,46.140295862268495,Good
2019-09-16,84.77804347826086,Moderate
2019-09-17,105.73162162162163,Unhealthy for Sensitive Groups
2019-09-18,78.95130434782608,Moderate
2019-09-19,48.851238286479244,Good
2019-09-20,66.07282608695652,Moderate
2019-09-21,56.32608695652174,Moderate
2019-09-22,31.80188679245283,Good
2019-09-23,51.0745652173913,Moderate
2019-09-24,44.12264150943397,Good
2019-09-25,68.98086956521739,Moderate
2019-09-26,62.578913043478266,Moderate
2019-09-27,56.581739130434784,Moderate
2019-09-28,46.943396226415096,Good
2019-09-29,40.50943396226415,Good
2019-09-30,39.43396226415094,Good
2019-10-01,48.5745659722222,Good
2019-10-02,76.81021739130435,Moderate
2019-10-03,63.399130434782606,Moderate
2019-10-04,73.97225911458324,Moderate
2019-10-05,61.321956521739125,Moderate
2019-10-06,53.72695652173913,Moderate
2019-10-07,42.895227072310405,Good
2019-10-08,69.36434782608696,Moderate
2019-10-09,73.18847826086957,Moderate
2019-10-10,69.4448669201521,Moderate
2019-10-11,90.48760869565217,Moderate
2019-10-12,94.55750364583318,Moderate
2019-10-13,93.98135807291655,Moderate
2019-10-14,87.93108695652174,Moderate
2019-10-15,54.46229404309253,Moderate
2019-10-16,58.03326996197719,Moderate
2019-10-17,51.58998732572877,Moderate
2019-10-18,101.03783783783784,Unhealthy for Sensitive Groups
2019-10-19,74.09391304347827,Moderate
2019-10-20,42.66723090277775,Good
2019-10-21,49.14529914529915,Good
2019-10-22,61.293726235741445,Moderate
2019-10-23,58.21152173913044,Moderate
2019-10-24,92.76666848958321,Moderate
2019-10-25,122.2640449218749,Unhealthy for Sensitive Groups
2019-10-26,86.42698723958321,Moderate
2019-10-27,62.01434782608696,Moderate
2019-10-28,169.35255509868415,Unhealthy
2019-10-29,165.76957113486836,Unhealthy
2019-10-30,165.15708120888152,Unhealthy
2019-10-31,111.52482812499993,Unhealthy for Sensitive Groups
2019-11-01,54.38746953124992,Moderate
2019-11-02,83.93520963541658,Moderate
2019-11-03,137.64080273437492,Unhealthy for Sensitive Groups
2019-11-04,157.3474241365131,Unhealthy
2019-11-05,182.22305386513153,Unhealthy
2019-11-06,76.59507343749989,Moderate
2019-11-07,52.288656527249685,Moderate
2019-11-08,59.415217391304346,Moderate
2019-11-09,55.626742712294046,Moderate
2019-11-10,77.05259822560203,Moderate
2019-11-11,45.138888888888886,Good
2019-11-12,41.666666666666664,Good
2019-11-13,44.44444444444444,Good
2019-11-14,47.801886792452834,Good
2019-11-15,45.91509433962264,Good
2019-11-16,54.38466413181242,Moderate
2019-11-17,56.09252217997465,Moderate
2019-11-18,51.745652173913044,Moderate
2019-11-19,45.264150943396224,Good
2019-11-20,38.92452830188679,Good
2019-11-21,46.22641509433962,Good
2019-11-22,70.98347826086957,Moderate
2019-11-23,63.7971539062499,Moderate
2019-11-24,48.61111111111111,Good
2019-11-25,51.51235741444867,Moderate
2019-11-26,58.04108695652174,Moderate
2019-11-27,74.49869565217392,Moderate
2019-11-28,62.97304347826086,Moderate
2019-11-29,53.297845373891,Moderate
2019-11-30,61.371356147021544,Moderate
2019-12-01,73.94740177439797,Moderate
2019-12-02,53.297845373891,Moderate
2019-12-03,55.31622306717364,Moderate
2019-12-04,56.40304182509506,Moderate
2019-12-05,49.0377358490566,Good
2019-12-06,58.53786438529785,Moderate
2019-12-07,64.1341304347826,Moderate
2019-12-08,53.91888466413181,Moderate
2019-12-09,63.0263043478261,Moderate
2019-12-10,70.06590621039291,Moderate
2019-12-11,73.17110266159696,Moderate
2019-12-12,90.17205323193917,Moderate
2019-12-13,76.3841304347826,Moderate
2019-12-14,56.208967046894806,Moderate
2019-12-15,54.22940430925222,Moderate
2019-12-16,66.71195652173913,Moderate
2019-12-17,59.896387832699624,Moderate
2019-12-18,60.75031685678074,Moderate
2019-12-19,57.334600760456276,Moderate
2019-12-20,75.97934782608696,Moderate
2019-12-21,79.52652173913043,Moderate
2019-12-22,62.613434727503176,Moderate
2019-12-23,77.49195652173914,Moderate
2019-12-24,62.41913043478261,Moderate
2019-12-25,62.025038281249905,Moderate
2019-12-26,54.22940430925222,Moderate
2019-12-27,70.22116603295311,Moderate
2019-12-28,58.7319391634981,Moderate
2019-12-29,37.32881582754628,Good
2019-12-30,51.93739130434783,Moderate
2019-12-31,49.035597511574046,Good
